Name,img_txt,tw_txt,loc_d1,loc_h2,loc_h3,loc_h4,loc_w1,loc_w2,label,follower_count,listed_count,statuses_count,friends_count,follower/friend_ratio
tweet_107468.txt,man short brown hair man blue shirt green white shirt fence water wooden bench man holding banana man glass tree background man short hair tree road wooden fence tree background logo shirt man glass boat water green shirt man tree leaf man black hair floor brick metal railing boat water calm tree trunk man glass small boat water small wave water water green tree distance wooden post dirt ground man glass water blue tree water small piece wood tree distance tree distance brown dirt ground small wave water hair brown white snow ground small boat water hair brown man smiling wooden post water white cloud blue sky blue white striped shirt green leaf tree tree background collar man brown tree trunk small patch water tree branch tree branch tree distance tree distance water green green shirt white shirt man wearing hat small wave water small tree water water green green shirt woman green leaf white shirt long wooden pole water dark wooden fence water green reflection man water hair man small patch grass brown dirt ground ear man green leaf white shirt green leaf shirt ear man,#nofilter #nofilterneeded #nofilters #kotturelephantrehabilationcentre #kamalhamsa #selfie,4250.43429227,423.7611084,30.9757766702,37.43479156,18.8966055901,0.073644,1,73,3,127,180,0.4055555556
tweet_53155.txt,woman wearing black hat woman wearing sunglass cloudy blue sky red shirt man woman wearing sunglass pair sunglass hair woman sand white sky blue white white cloud blue sky white cloud blue sky sky clear blue ocean blue woman wearing sunglass white cloud blue sky person water pair glass water blue white wave ocean woman black nose water blue woman wearing glass water blue white wave red shirt man water calm person water white cloud blue sky hair head person water shirt red red white tie woman smiling body water white cloud blue sky hair blonde hair blonde woman wearing necklace woman short hair sand white hair man head white cloud blue sky nose woman pair glass hair woman woman smiling water blue small wave beach woman long hair white cloud blue sky white cloud blue sky white cloud blue sky hair head white cloud blue sky woman wearing glass woman short hair white cloud blue sky body water white blue ocean wave sky blue white cloud blue sky red shirt man black white hat nose woman ear man white blue ocean wave white cloud blue sky white cloud blue sky red shirt man white shirt man shirt red white cloud blue sky red shirt man shirt red hair background white cloud blue sky white cloud blue sky white cloud blue sky white cloud blue sky shirt red red collar man white cloud blue sky white blue ocean wave red white shirt man white cloud blue sky white cloud blue sky white cloud blue sky man wearing tie white blue ocean wave,#justme #selfie miami beach south beach,516.448317848,3.07995868,4.47021508698E-009,4.5253141,277.428545963,0.751224,1,70,5,1270,68,1.0294117647
tweet_20795.txt,man black hair white shirt collar man white shirt white pillow bed man beard man black hair man beard man wearing white shirt black white hair man white black design car man beard black sunglass man head man black beard man beard man dark hair black white sunglass collar shirt clear sky sky dark man glass person wearing white shirt white line ground shirt white black white shirt white cloud blue sky dark grey cloud sky white black design zebra eye man man beard white line ground black white striped shirt white shirt man man hair black man beard black white shirt white black stripe zebra white black background white cloud blue sky black white shirt white cloud blue sky black sunglass man white cloud blue sky black sunglass man head white shirt man man brown hair man wearing tie white black bird right white shirt man man black hair white cloud blue sky hair man head man wearing glass wall black white line road sky blue white line white cloud blue sky white line ground ear man white cloud blue sky white cloud blue sky white cloud blue sky white cloud blue sky sky dark hair black black white shirt white cloud blue sky black table ear man floor floor white cloud blue sky hair black white shirt shirt white trouser white cloud blue sky,dios #summer #sea #selfie #selfiestick #castro #castrourdiales castro-urdiales,343.573324518,546.767578,48.1789507652,54.5126457,13.8881285013,0.511072,1,170,17,9030,314,0.5414012739
tweet_109825.txt,white van parked street man wearing tie man beard long white line large window tree background man wearing tie black hat man head pair white pant white towel wall white car road nose man tree background pair pant red white plastic bag white shirt man white car parked street black white shirt white letter sign mouth man white line white car road fence background pair white short blue wall orange carrot chair red curtain wall man wearing gray shirt white letter sign bag couch red curtain hanging window white car road red brick wall white line road tree background brown white shirt red brick wall man wearing hat metal fence man wearing tie white button shirt mountain distance red car parked street towel rack white wall toilet white shirt man white sink white shoe white blue shirt button shirt white shirt man man wearing necklace pair short white shirt man white line road black white dress green grass road white line road red white tie white bathtub pant white pole background white plate white car background runway white towel wall white line road white black shoe white blue tie wall white white sheet bed window building man hair brown black white dress man wearing tie white pillow couch trouser man wearing tie man wearing tie table white wall man man wearing tie,viaje express casa los papis #selfie #meencaaaaaaanta #tuto,0,459.36724854,26.3539123516,66.81748962,152672.500028,0,1,72,6,845,84,0.8571428571
tweet_47077.txt,young man beard hair man black white jacket woman hair woman wearing black watch woman blonde hair black shirt man girl blonde hair woman wearing black dress eye man man left arm collar woman white nose wall man smiling black writing bag hair head black bag man hand man wearing hat woman wearing black shirt eye man woman wearing glass white bird black beak man hair short black white bird hair white eye man light shining wall black strap suitcase white black shoe water calm nose man woman brown hair white shirt man woman wearing glass number laptop white bird ground man hair brown collar woman hair blonde woman glass blue white shirt brown tree background design statue mouth woman hair head arm man hair head hair horse woman wearing black shirt man beard water calm hair head man right hand light shining road ear person black strap man head black strap man shirt woman wearing necklace black bag man beard black white bag white water black handle wall black strap man neck hair person black strap bag rock ground mouth man woman wearing necklace handle suitcase,happiness #selfie #summer #summervacation #happy #selca #夏休み #夏 #セルフィ #自撮り #ラブラブ お台場ビーチ,77.6600163059,40.563694,0.9194931989,6.69383812,142.776202808,0.344404,1,59,17,292,87,0.6781609195
tweet_16135.txt,girl blonde hair wooden fence fence body water hair boy woman long hair hair long fence wood wooden fence hair blonde white cloud blue sky face woman water calm sky clear white cloud blue sky long hair woman leg person wooden fence white snow covered hill wooden fence tall grass hair brown tree background grass brown fence background fence background white cloud blue sky wooden fence hair woman head hair horse woman necklace hair blonde fence background white horse background hair blonde white cloud blue sky hair person grass green white line ground hair white white cloud blue sky woman long hair woman brown hair white cloud blue sky small patch grass grass green fence white woman brown hair eye man sky clear blue hair brown hair head woman wearing white shirt tree background white cloud blue sky wooden fence white cloud blue sky hair head hair brown white cloud blue sky white cloud blue sky brown horse white spot dog water calm hair brown white cloud blue sky small white building elephant long neck white cloud blue sky arm person hair brown ear woman hair long white cloud blue sky white cloud blue sky white cloud blue sky white cloud blue sky hair background,#selfie #capecod #beach horizons beach resort,485.409954856,20.8891926,12.0038862187,23.80615139,70.242310737,0.630384,1,60,0,285,181,0.3314917127
tweet_90604.txt,man holding phone man short brown hair jacket black man wearing blue shirt man beard nose man black handle person wall man green white towel man wearing blue shirt door open man wearing shirt blue wall wooden door eye man man hand blue metal handle wall blanket blue silver handle eye man green white shirt black handle suitcase hair black green white shirt shirt green shirt white blue handle wall man smiling blue white blanket man beard blue collar man shirt blue white shirt white wall man white wall man black handle suitcase white toilet paper black white design bed blue handle suitcase man wearing white shirt blue wall wooden door green shirt white white wall blue white jacket hair man white wall man white wall room green grass growing ground blue white shirt hair man head blue shirt white shirt white towel floor hair brown green white striped shirt wall wood man face wall building green grass ground blue wall white design shirt green shirt white white wall wall white white wall room tie shirt head man wall man white wall wall brown shirt green,#selfie #sniper #commando special service group s.s.g - pakistan army - commandos,3988.57393137,1784.02539062,92.2893066397,139.87597656,3011.02714818,0.002592,1,778,32,13762,172,4.523255814
tweet_128376.txt,woman long hair woman long hair woman dress white woman glass face woman wearing pink shirt woman long hair long brown hair woman woman long hair red white tie white cloud blue sky woman smiling woman long hair blue white stripe black tie hair man head woman hair brown woman long hair blue white stripe pole tall building distance building background tall building distance blue white tie surfboard blue window building girl long hair tall white building white window woman smile blue white building sky clear red white scarf white paper shirt red white sign tall building background woman brown hair blue white blanket woman hair brown blue white curtain building background woman wearing white shirt window building building distance hair brown blue white sign white wall hair blonde white cloud blue sky hair man white cloud sky white snow ground tie brown blue white tie woman red hair red white shirt white wall hair long hair brown white cloud blue sky white cloud blue sky white cloud blue sky woman long hair white blue tie hair long white cloud blue sky brown wooden wall white cloud blue sky white shirt white cloud blue sky white plate table white sign building white wall white cloud blue sky white cloud blue sky hair person white black shirt hair woman hair blonde white cloud blue sky white paper white cloud blue sky white cloud blue sky white cloud blue sky white cloud blue sky white cloud blue sky white cloud blue sky white cloud blue sky,#selfie #boattour chicago illinois,108.42794467,187.37014771,1.56251189765E-009,4.91352844,95.506622206,0.014244,1,1898,37,10445,1782,1.0650953984
tweet_47071.txt,woman long brown hair man glass face girl long hair mountain background man beard sun shining woman smiling woman brown hair hair brown white cloud sky man red hair eye woman white cloud sky woman smiling mountain distance sun shining sun woman long hair man wearing glass mountain distance woman brown hair red shirt woman woman brown hair eye man brown brown dirt background woman wearing glass woman brown hair mountain distance woman beard floor floor red shirt woman red white tile floor eye woman woman wearing black shirt mountain distance shadow ground white cloud sky woman wearing hat gray floor person distance red white shirt man wearing glass mountain distance arm person sun shining cloud head person white cloud blue sky white spot dog floor tiled white cloud blue sky white tile floor white cloud sky mountain background white cloud blue sky brown hair horse sun shining cloud woman wearing hat man wearing black shirt hair background woman smiling white cloud blue sky man beard hair blonde sun shining cloud floor patch green grass woman wearing hat white cloud blue sky woman wearing hat gray concrete floor shadow man red white cloud sky man hair brown floor brick hair brown white cloud blue sky man beard red white towel man face white red shirt man black white cat sun shining floor hair brown person wearing shirt patch grass floor green grass hill arm person white cloud blue sky white cloud blue sky white cloud blue sky white cloud blue sky,world #br #selfie #sp #cunha #rj #paraty #weekend,175553.889944,1342.16540527,3.4378899727E-009,581.17395019,3015.58974299,0.000272,1,169,4,565,169,1
tweet_54235.txt,man short hair tree man white shirt man shirt white bush background man short hair red white sign man short hair white letter background man black hair white building red roof fence background green white building fence background window building red white sign fence background man beard tree distance fence background gray building white letter shirt window building grass growing ground nose man train track brown man beard white building background train track brown long sleeve train red white sign black white shirt nose man green grass growing road fence background eye man fence background building fence fence background eye man white sign road train black fence background fence background window building shirt white man hair brown eye man man hair short fence metal hair black white line road man black shirt ear man white building background white sign wall white cloud blue sky fence near train track white cloud blue sky window background man wearing hat man beard wooden fence white shirt man brown train track grass green brown ear man fence background brown grass man black shirt green grass ground brown wooden fence man wearing white shirt ear man white cloud blue sky fence background man beard white shirt man man wearing tie brown bench person white sign road man wearing shirt shirt blue white shirt man,#selfie bahnhof meckelfeld,243.423931992,102.332649,19.2261748345,22.92528963,295.401506164,0.013656,1,68,24,3025,3,22.6666666667
tweet_107900.txt,woman sitting bed hair brown white cup red lid woman long brown hair people sitting table man wearing glass woman wearing glass red shirt man woman red shirt girl wearing pink shirt woman wearing pink shirt red white sign red shirt man man blue shirt woman brown hair woman black nose shirt gray man hat man wearing black shirt water blue woman holding cake hair man head body water red white tent man blue shirt red white paper white plastic bottle wall building hair woman woman pink shirt water blue woman wearing necklace small white wall woman glass head woman man blue shirt white cap woman head wall wood woman smiling man wearing hat small wave water red white sign hair man head people sitting stand red blanket bed small wooden board arm man red cloth table red white shirt pink white shirt red brick wall white water water blue red white sign red white striped shirt woman black hair shirt white woman wearing pink shirt woman wearing watch wall woman white shirt man hair blonde water calm red white building leg person man water red white wall red collar woman woman black hair board white shirt hair brown red brick wall blue shirt man white wall,café delfines #sixflags #dolphines #love #selfie #coffeetime #coffee #geektime #geek,2605.92007318,2690.30712891,48.8999023419,89.04565429,3607.48122041,0.00038,1,1038,74,52094,599,1.7328881469
tweet_13486.txt,woman holding dog white metal fence woman long hair long white dog white shirt woman woman hair woman brown hair black writing white shirt white metal railing white snow covered hill woman green hair woman wearing white shirt number UNK shirt white snow ground black writing sign white cloud blue sky white cloud sky black writing bus hair woman white metal chair eye man white cloud blue sky woman wearing necklace hair long snow ground eye man white cloud blue sky long hair woman eye woman man white cloud blue sky shadow beach woman wearing hat arm woman leg person metal railing white line floor white line ground word UNK UNK white cloud blue sky green white rope eye woman nose woman white cloud blue sky white metal fence white cloud blue sky white metal chair metal fence white cloud blue sky leg chair white snow ground hair brown eye man hair blonde white paper table white cloud blue sky white line ground woman long hair hair brown white line ground white cloud blue sky hair brown white cloud blue sky metal railing hair brown white letter shirt floor hair brown hair brown hair brown hair brown hair brown hair woman hair brown white cloud blue sky,"good morning ☺  ️ #morning #holiday #selfie #girl #happy #smile #ocean #beach #view main beach ,…",220.000250163,42.0578384,1.15966791725E-009,10.50715852,119.31188747,0.543672,1,22,0,748,34,0.6470588235
tweet_98615.txt,woman long hair white cloud blue sky shadow ground woman wearing green shirt green water mountain distance hair man mouth woman white cloud blue sky green tree road white wall hair man head hair woman green tree mouth woman green grass road person wearing black shirt tree road green leaf tree white cloud blue sky tree distance hair woman body water couch blue shirt black hair woman mouth woman woman black hair green tree nose woman green leaf ground mouth woman tree distance white railing white cloud blue sky green tree distance eye woman hair head white cloud blue sky white cloud blue sky white cloud blue sky white cloud blue sky tree background white cloud blue sky white cloud blue sky blue pillow bed tree distance shirt black hair woman white line ground metal railing tree mountain white line road woman wearing hat green white line black white shirt man wearing black shirt woman wearing hat white cloud blue sky nose woman eye woman small patch snow white cloud blue sky hair head bird floor shirt black metal railing black white shirt white cloud blue sky white cloud blue sky white cloud blue sky gray blanket woman wearing black shirt black shirt arm man blue pillow,#selfie #beautiful #fabulous 7th street bridge,762.166895751,210.03463745,26.3566741907,26.94903564,32.1429216354,0.011064,1,359,5,1901,1113,0.3225516622
tweet_28524.txt,mountain background large green tree red white tie woman glass red white tie hand holding phone tree hill white cloud blue sky man smiling pair glass red white striped shirt snow covered mountain green tree road glass woman pair glass hand person small bush tree leaf mountain distance man looking camera man beard man beard large rock thumb person white cloud blue sky pair glass mountain distance brown dirt ground shirt red hand person shirt red large tree background design shirt white cloud blue sky mountain distance brown dirt ground piece flower man hand large tree hand man arm hair dark brown dirt ground white cloud blue sky green leaf tree mountain distance red white tie hat black mountain distance mountain distance white cloud blue sky large brown tree left hand person white cloud blue sky red white dress man beard red white tie red tie roof white water white man wearing red shirt tree background woman wearing tie brown dirt ground white cloud blue sky white cloud blue sky green leaf tree white cloud blue sky shadow woman pillow red white cloud blue sky red tie,saved grandest ✌ ️ • • • #grandcanyon #findyourpark #selfie #tripstagram,34.5811923795,2210.11083984,30.3078613294,30.30786133,963.444680348,0.000332,1,297,23,955,470,0.6319148936
tweet_111773.txt,woman long hair woman wearing black shirt reflection person woman wearing hat pair glass woman wearing black shirt hair black black shirt woman black white hair man wearing glass long black hair woman woman black hair reflection person black silver watch blue white paper woman wearing necklace blue black bag woman holding racket reflection person woman smiling black glass window hair black white shirt woman hair black woman beard black white horse woman smiling woman wearing glass black white handle black strap woman black strap woman shoulder dark brown wall white black design bottle wine woman necklace hair brown woman black hair blue jean man woman wearing black dress hair black woman smile person hand man wearing hat white shirt man black hair bear black hair woman woman hair black blue shirt man blue white bag blue bag table shirt black white spot wall woman wearing necklace long hair horse nose woman bird table bear black man wearing shirt man hair brown hair black wall brown black shirt woman arm woman man hair brown dark green shirt wall black green leaf tree woman wearing necklace hair man head hair brown wall black surface arm woman blue shirt black shirt hair black shirt black wall black collar woman shirt black shirt blue wall hair brown blue shirt man black tie black white photo blue shirt man blue shirt man,day 3 ready #lifeisbeautifulfest #vegas #selfiesunday #selfie las vegas nevada,43.6294360473,701.64263916,13.5949707052,51.51477051,154237.925107,0,1,510,18,6275,716,0.7122905028
tweet_36825.txt,man glass face shirt blue white white shirt red design black metal chair man wearing glass hair brown man glass pair glass man beard striped striped shirt blue white striped shirt striped shirt striped man glass shirt white black white bus white car road green red blanket white shirt man red white striped shirt man wearing glass man hair brown white plastic chair black white sign white snow ground white line ground dark brown hair man wearing glass blue white bag large white blanket stripe table white black sign white light building black white striped shirt blue white shirt eye man large brown horse black white ear white sign hair brown glass man head red green bag window car white car man shirt white light reflecting table man beard white blue striped shirt stripe left bed shadow bus white cloud blue sky black metal pole black white shirt blue blanket bed black seat black white shirt man wearing hat black white bag black white striped zebra sign black white black checkered shirt hair brown floor blanket bed black white shirt black white striped shirt man wearing white shirt white line table white blue shirt white black striped shirt black white photo white wall white shirt man white shirt man small piece paper car man wearing white shirt black seat car trouser,#selfie #nofilter #edmonton #alberta #fun #roadtrip #share #instapic #picoftheday #instaalberta,1579.47272067,684.01812744,5.0403442413,6.83984375,113475.965753,0,1,411,55,14087,285,1.4421052632
tweet_122068.txt,man wearing helmet black shirt man man wearing glass white cloud blue sky man wearing hat train station bridge water metal railing white black kite blue sky cloud hat black white cloud blue sky fence man wearing jacket car silver white car truck black metal pole blue sky train metal pole man wearing sunglass white line road person wearing black shirt blue sky white cloud shadow man ground man beard white line road metal railing bridge water black white tile wall white car road black hat head white cloud blue sky metal railing white building background man wearing hat man shirt black black white shoe pole blue metal railing building blue white cloud blue sky white cloud blue sky tree distance black white bag man wearing glass shirt black metal fence white sign road black strap shirt large metal fence metal railing mirror car blue sky tall white pole white cloud blue sky white line bridge shirt black light pole metal railing white cloud blue sky light pole white cloud blue sky white fence white line road blue white boat white cloud sky white cloud blue sky bridge water white cloud blue sky white cloud blue sky white cloud blue sky white cloud blue sky black pole fence metal white line bridge shadow person ground car blue white cloud blue sky white cloud blue sky pole background black white sign white cloud blue sky white cloud blue sky white cloud blue sky white shirt man metal pole white cloud blue sky metal railing bridge black strap chair blue white sign blue sky background,#empirestate #empire #empirestatebuilding #empirestateofmind #selfie #monday #mondaymotivation,806.549566079,40.8900528,4.7784070999,12.32744408,1259.14188765,0.2691,1,2664,16,2038,637,4.1821036107
tweet_123722.txt,man glass face dog black white man black hair man glass wooden headboard wall man eye dog shirt blue man beard glass man face head dog nose dog eye dog dog paw white pair glass man wearing glass nose black white nose man glass red wall bed ear black bear man collar eye man tail cat bear black nose man hair hair man head paw bear brown wooden wall nose woman tv wall dog nose red tie fur brown ear cat body cat brown wooden chair black white dog nose dog black cord black spot giraffe man glass man glass hair brown dog paw black bear white white wall head person white black shirt fur brown white black bird black dog man beard light wall wooden frame wall man wearing tie black spot cat black cat hair background fur black man glass white wall man wearing shirt white wall white cord shadow cat table wooden brown wooden table light ceiling woman wearing red shirt ear man wooden door man wearing tie nose woman shirt black red shirt man wooden door,🔻  el wuapo #myboyfriend #youandme #selfie #woof 🐾  #foreverenever mexico city mexico,2450.40298765,2287.06884766,2.50020093517E-009,3.22290039,180187.900948,0,1,169,0,1336,205,0.8243902439
tweet_101505.txt,woman brown hair blue water man large body water palm tree background white tank green grass ground green leaf ground hair black man smiling water blue large green grassy hill green grass ground boat water small boat water wooden fence green grass background arm person tree background water calm bag paper small boat water person field green white bag eye man green tree water green leaf ground water calm green leaf tree rock ground man beard green tree background white blue necklace brown wooden fence water blue green white bag palm tree background tree water green leaf tree green grass ground small tree distance small green bush man wearing green shirt small rock water tree water eye man hair black black white strap man hair brown rock ground white shirt woman hair man head small patch green grass palm tree water necklace black small boat water mouth woman arm woman white blue shirt small tree water tree background hair black black strap neck ear man water blue green grass ground green leaf tree green plant woman blue white ocean man blue shirt green grass ground green grass water arm person man background grass ground green white fence hair black hair man man wearing shirt hair man white cloud blue sky,#selfie #nasugbu #talibeach #philippines tali beach nasugbu batangas,0,83.3784561,1.87744042535E-009,10.33621311,871.185877613,0.374864,1,431,13,41525,481,0.896049896
tweet_109912.txt,woman long hair people sitting park woman brown hair woman wearing black shirt woman smile man blue hair woman wearing brown coat wooden fence fence man short hair black tshirt woman long hair black jacket woman woman blonde hair black white bag woman blue shirt table wooden wooden fence white letter sign woman wearing blue shirt green metal fence blue sky man holding cell phone sky clear man holding book man wearing hat woman wearing hat blue white bag brown wooden table metal railing brown hair horse word UNK UNK woman wearing glass woman long hair woman wearing hat wooden fence large window window background wooden fence small white wooden table woman smiling wooden fence wooden fence clear blue sky wooden fence white black background man wearing hat shirt black man wearing glass hair woman head white cloud blue sky man wearing glass wooden fence man wearing white shirt white cloud blue sky white black chair white cloud blue sky white brown bag white wall white cloud blue sky white shirt man,#like #life #photo #instagramers #moment #me #follow #selfie #holiday #cute #pretty #smile,1032.3328243,180.02059937,2.2269287122,18.96337128,168.961352135,0.094228,1,1497,11,3454,1130,1.3247787611
tweet_80064.txt,green wall man man beard white sand man beard man short hair man wearing blue shirt green wall hanging wall green wall man man short hair man short hair wall blue eye man man beard white paper towel blue green box wall wall blue white man beard eye man blue wall man wearing black shirt mirror wall green white wall nose man white cloud blue sky nose man white cloud blue sky yellow wall man beard blue white shirt white blue sign blue wall cat hair man green leaf table man short hair white cloth floor green wall man blue white sign man glass blue white pillow ear man man beard ear man eye man hair brown white wall man white cloud blue sky blue white towel man wearing blue shirt tree background yellow wall blue wall blue floor shadow umbrella brown dirt road green wall ground brown blue white checkered shirt blue white wall white shirt man hair brown man hair brown white cloud blue sky green white wall white wall man wearing white shirt blue wall man hair brown towel white white wall green white towel wall blue table blue bench,sin #selfie es como si hubieras hecho nada hoy fue #velocidad pura estoy #muertocomojuanga,319.369812238,2310.87402344,4.5263671825,4.97534179,638.739624476,0.00154,1,536,18,40923,487,1.1006160164
tweet_122737.txt,man brown hair man wearing black sunglass body water man wearing glass cloud sky man beard black white sunglass black hair man head man short hair reflection person mirror nose man gray concrete wall large boat water reflection mirror man black hair water calm sun shining cloud white cloud blue sky man beard man hair brown black watch man wrist black hat water blue color hill hill water calm white cloud sky nose man black handle white cloud blue sky black collar white shirt nose man white cloud blue sky cloudy sky man beard water calm ear man water ocean black car gray rock ground white cloud blue sky man hair brown mountain distance hair black hill hill black white beard gray stone wall white cloud blue sky white cloud blue sky plate white gray pant man white cloud blue sky eye woman white cloud blue sky white cloud blue sky white cloud blue sky fur brown white cloud blue sky neck man black hair man head hair man head man wearing white shirt man wearing hat white cloud blue sky white cloud blue sky white line ground white cloud blue sky man hair white patch green grass table brown pant black crust brown brown hair hill distance white cloud blue sky rock hill white cloud blue sky patch green grass hair brown white cloud blue sky white cloud blue sky small patch green grass green grass hill man hair brown water table brown white cloud blue sky green grass hill collar shirt white cloud blue sky white cloud blue sky white cloud blue sky white shirt,home #eolie #isoleeolie #aeolianislands #socialeolie #selfie #instaselfie #me #bestoftheday,149466.424197,464.182709,113.186076642,211.14228392,-1977.79164701,0.79428,1,344,23,1737,559,0.6153846154
tweet_50526.txt,man wearing white shirt shirt white man short hair man beard man black hair white shirt man man beard white black sign white black sign wall white light switch window room eye man nose man large window wall white shirt light ceiling blue shirt man eye man small white sign man black hair white shirt man white black cord brown wooden chair man wearing white shirt white ceiling light eye man white shirt man white shirt man shirt white wooden table white wall white shirt man large black white sign man beard white refrigerator light ceiling white ceiling light white writing wall white door white sign wall white black book black white table eye man blue white shirt wooden table hair man head man wearing hat wooden door arm man eye man man right arm nose man window building white ceiling wall red edge board white shirt man ear man brown wooden board man short hair white ceiling wall man beard arm wooden chair arm man shirt white leg person ear man hair man head table wooden brown hair table red chair blue pillow bed shirt white window room table wooden man black shirt shirt white wooden table red blanket bed man beard arm person nose man,it's simply selfie saturday working hard usual 😎 course #selfie #schoolbusdriver #work,1474.04621865,93.90995026,7.9490203873,17.92024994,1327.33844906,0.003476,1,2104,5,7490,1057,1.9905392621
tweet_49761.txt,woman brown hair girl long hair man beard young boy black nose girl pink shirt man beard head child woman brown hair blue jacket woman person sitting bed man black hair brown leather jacket hair blonde woman wearing jacket building background blue white blanket boy wearing glass man holding black bag pink shirt woman man beard eye man hair brown tall tower distance man glass building background woman wearing necklace red collar man shirt eye man face child black white shirt girl smiling bridge water fence background blue blanket wall white girl black shirt hand holding knife building distance pillow bed building background woman wearing jacket head person building background eye man woman smiling tall street light black strap woman small white building large white building white building distance building background blue white blanket building background man hat small white sink building background white car distance building distance white blue sign woman brown hair tall building distance woman brown hair mouth woman woman wearing hat shirt blue woman wearing hat man black hair man wearing blue shirt woman wearing hat tall building hair black woman wearing hat person wearing white shirt white sign wall white building background white cloud blue sky woman wearing necklace man wearing hat man blue shirt girl brown hair white shirt man jacket pink black collar shirt woman wearing glass white pillow bed white wall man hair brown,#family #emirates #cablecar #sight #seeing #time #photo #group #selfie emirates air line,666.231095865,105.195557,5.94955397,6.66499418,-159.589345057,0.133472,1,1087,50,6505,615,1.7674796748
tweet_114046.txt,man glass face woman wearing black hat man beard man glass head woman dark hair picture building blue white striped shirt blue sky cloud woman wearing black shirt building background man beard white blue striped shirt woman smiling large building window man wearing shirt brick wall wooden bench man short hair large rock distance long brown hair woman blue roof UNK bus building background cloud sky brick building blue white striped blanket building background white cloud blue sky nose man tree distance man short hair mountain distance blue white stripe floor building distance large white building building background mountain distance picture wall blue sky cloud body water white sign road mountain distance man beard building distance large building woman black umbrella tree background brick building large building shadow ground building distance large rock background hair black white blue striped shirt man black hat sky blue man beard brick wall white cloud blue sky white cloud blue sky man beard man hat small building background small hill distance man wearing shirt brick building white cloud blue sky woman black hair man black hair shirt black blue white striped shirt woman hair brown man hat shirt blue floor white cloud blue sky,#notredamedelagarde #marseille #selfie #oblig é notre-dame la garde,335.017621306,490.18988,4.33590230386E-009,126.03131867,954.288335476,0.38928,1,100,17,3162,768,0.1302083333
tweet_95450.txt,people sitting bench man wearing white shirt man dark hair man wearing white shirt gray gray shirt black leather shirt man blue water man man short hair white shirt blue stripe man wearing pant white surfboard white brown shoe black skateboard white wheel people boat shirt white pair white short black watch wrist hand holding ring boat water red boat person standing sidewalk arm person chair background white shoe floor person standing sidewalk white brown shoe white surfboard small red white plate man wearing black shoe man holding skateboard leg person man wearing hat chair background white shirt man white surfboard boat man wearing black shirt small wooden chair woman wearing white shirt white surfboard man brown hair wall brick white boat water small wooden table white boat water red carpet floor surfboard white rope tied boat black shoe man wooden stick water blue black white napkin man wearing hat man wearing short leg chair surfboard white woman wearing white shirt rope boat small white table arm man white plastic bag black white plate pair jean pair blue jean white plate table man beard long wooden pole man wearing glass wooden stick white black board surfboard white white blanket bed white cloud blue sky man short hair white surfboard water black rug floor leg man leg person arm bench brown wooden floor leg person water blue white cloud blue sky white cloud blue sky edge board water calm white blue ocean wave white blue ocean wave,#manavgat #boat #tour iv #butfirstletmetakeaselfie #selfie #selfiestick #love #bae #gayman,1770.71029807,56.5840302,5.2560157751,22.8629055,672.034919707,0.36696,1,241,22,21904,223,1.0807174888
tweet_74566.txt,woman long hair woman long hair woman holding surfboard pair glass woman brown hair hand person dirt road woman wearing pink shirt woman glass watch wrist woman wearing pink shirt pair glass white cloud blue sky hair woman woman brown hair hair woman woman long hair pair glass blue white shirt woman wearing sunglass mountain distance watch wrist tree distance hair brown woman hand woman brown hair small tree distance woman glass hair man head white cloud blue sky green grass road woman wearing white shirt man glass woman wearing blue hat patch green grass red white line ground mountain background woman hair brown woman wearing ring mountain distance green tree background green leaf water woman wearing necklace blue white striped shirt hair man woman pink nose brown spot ground woman long hair water green green grass ground green grass background white handle woman hand woman long hair tree distance long brown hair green grass ground design shirt mountain distance hill background green white shirt hair man head hair brown sky blue red black strap yellow line road woman long hair green grass ground green grass hill white handle hair woman mountain distance arm woman tree distance dark green hair watch wrist ear woman hill road water green white cloud blue sky hair woman head white cloud blue sky green brown grass mountain distance hair brown hair woman black hair woman white cloud blue sky hair brown woman wearing black shirt hair woman water green white cloud blue sky green leaf tree water,sólo se vive una vez hay que vivirla al máximo #selfie #valledebravo #gorgeous,499.187489615,2600.02148438,83.28723145,83.28723145,-293.802787651,0.200128,1,329,3,6104,353,0.9320113314
tweet_8624.txt,man beard black jacket man snow ground snow ground hair black mountain covered snow face man tree snow blue jacket woman snow ground tree mountain blue white snow white snow ground tree leaf snow ground eye man ear man tree background green leaf tree hair man head snow ground hair brown tree leaf snow ground hair black snow ground blue white shirt white snow ground white snow ground man wearing black shirt mountain covered snow green leaf tree white snow ground tree distance man wearing hat large tree background white snow ground snow ground white snow ground black shirt man blue shirt man large green tree man wearing hat man wearing black tie white snow ground green leaf tree man short hair hair woman hair man head man wearing hat snow covered mountain green leaf tree hair brown tree leaf green leaf tree white snow ground arm man tree distance green leaf tree white snow ground tree distance white snow ground man wearing hat white green wave ocean green leaf tree man wearing black shirt white snow ground black pillow bed man beard white snow ground snow ground tree snow green leaf tree white snow ground water brown tree distance white cloud blue sky blue shirt person green leaf tree white snow ground white snow ground snow ground white snow ground person water white snow ground snow ground tree distance white snow ground green leaf tree tree snow white snow ground white cloud blue sky tree snow green leaf tree white snow hill white snow ground white snow ground arm person tree,#selfie 📱  villa los coihues,3636.47135236,1850.44812012,19.2980346694,19.29803467,996.55890182,0.076684,1,5116,1,7079,3762,1.3599149389
